pod_name,timestamp,position_m,velocity,current,voltage,levitation_gap,temperature,battery
Pod-C,1771039787.04752,4903.548831521414,268.2584915618373,516.7783436487309,604.8401336562721,12.225111232574484,41.13354093775182,99.18999999999959
Pod-A,1771039787.548128,3869.349273469872,342.2622859607905,501.8970133619423,598.2635754211551,11.605191926837362,40.531211577767586,99.17999999999958
Pod-B,1771039787.548498,9249.477732290849,338.96185401221385,491.4288368238372,604.6947285393423,12.245576656157981,39.58079819579887,99.17999999999958
Pod-C,1771039787.548601,5037.678077302333,269.6661016544083,517.6073393359416,595.8728917843764,12.272228305036124,41.16268250518367,99.17999999999958
Pod-A,1771039788.049375,4040.4804164502675,341.39600287158464,519.0416308468458,602.8709444115235,12.151522056774212,39.24538311507381,99.16999999999958
Pod-B,1771039788.049831,9418.958659296955,340.26148769543664,507.8550781064336,596.3840287757026,11.6063693020348,39.39432524012673,99.16999999999958
Pod-C,1771039788.050001,5172.511128129537,268.38587097590147,502.9802845065436,607.4635063919936,12.096395134845237,40.0158539598624,99.16999999999958
Pod-A,1771039788.550878,4211.17841788606,342.10907973121203,501.2589420394539,607.5338339048775,11.949304879334807,39.180035282752115,99.15999999999957
Pod-B,1771039788.551297,9589.089403144673,340.8045436772953,501.8344491963613,595.187897597535,12.49108210942728,40.25974335477568,99.15999999999957
Pod-C,1771039788.551416,5306.704063617487,268.54350354099074,494.87948647873037,600.6068385409345,12.27906163587149,39.73504425595696,99.15999999999957
Pod-A,1771039789.052105,4382.232957751666,340.1507272699406,507.256992821665,595.1382667711213,11.569314937810901,40.941936527715384,99.14999999999957
Pod-B,1771039789.052329,9759.491674983321,340.858672010431,508.91735697523217,608.583689211821,12.02238752342309,39.30851831577177,99.14999999999957
Pod-C,1771039789.052413,5440.975815387982,269.670416429166,516.1473736624752,595.0231950287694,12.072471799574409,39.713620715645064,99.14999999999957
Pod-A,1771039789.55277,4552.308321386636,340.46198427369205,509.91012101264033,593.0122294489532,11.65092487754509,38.5155082757186,99.13999999999956
Pod-B,1771039789.553024,9929.921010988537,341.34004963209566,481.71289465016275,594.4048999427705,11.728026145782344,41.31447137501139,99.13999999999956
Pod-C,1771039789.553147,5575.811023602565,271.5948131606204,507.62845251607786,609.5375082162325,12.460116219916927,41.65780990840227,99.13999999999956
Pod-A,1771039790.053762,4722.539313523482,341.29064324099375,510.9368736003319,590.2630233441787,12.301500049662723,39.53064301599584,99.12999999999955
Pod-B,1771039790.054135,100.59103580458577,340.9071488535657,511.7431238951167,593.8089326038632,12.331454077883183,39.30631925320947,99.12999999999955
Pod-C,1771039790.054237,5711.608430182875,271.8252974350517,504.540409926678,591.6821367789868,12.224533752572635,40.21183177657544,99.12999999999955
Pod-A,1771039790.554858,4893.184635143979,341.2073717059014,482.5579199250127,600.7378035019532,11.575624078825996,39.480565616073584,99.11999999999955
Pod-B,1771039790.555389,271.0446102313686,338.9223030316441,483.4528351233349,590.9133225102822,12.16584344377441,39.28324035928064,99.11999999999955
Pod-C,1771039790.555536,5847.521078900401,270.5789213104603,489.10374663229845,602.5214615134264,12.1007583509105,40.36629903303903,99.11999999999955
Pod-A,1771039791.056315,5063.7883209969295,340.45831992131275,518.9420937228775,602.0103538078007,12.417111518004145,39.564657995835276,99.10999999999954
Pod-B,1771039791.056662,440.50576174719066,337.52693915402887,481.2526000252255,604.6932615362147,11.547160276256093,41.03126200857714,99.10999999999954
Pod-C,1771039791.056781,5982.810539555631,269.22738013941813,496.5056195377789,591.1571399996681,11.713291550019283,38.430858215158494,99.10999999999954
Pod-A,1771039791.561799,5234.017480957586,338.4657483358462,500.29348072885733,597.7725789012487,12.223327872536855,40.093483250069056,99.09999999999954
Pod-B,1771039791.561959,609.2692313242051,337.8677189038324,493.5336372979251,597.367225115313,11.941615671126609,40.577299390686264,99.09999999999954
Pod-C,1771039791.562002,6117.424229625341,270.6027150805641,504.19050963933523,590.1485095452454,11.68784139160538,39.81384476965339,99.09999999999954
Pod-A,1771039792.062479,5403.250355125509,339.9667502049228,486.06181403156575,595.4078170649185,11.562497797487065,38.88375441002909,99.08999999999953
Pod-B,1771039792.062805,778.2030907761213,337.6951872164037,498.6038081196157,599.7861455562436,11.825077047431808,39.826173876209324,99.08999999999953
Pod-C,1771039792.0629,6252.7255871656225,271.91835896975203,516.5137005475708,595.8089222971878,12.220065356592219,40.44355321508144,99.08999999999953
Pod-A,1771039792.56361,5573.23373022797,340.72702124537017,480.5127122471697,597.0062472862851,12.377827485382713,41.76404203215843,99.07999999999953
Pod-B,1771039792.563951,947.0506843843232,339.05823463870786,496.2740669404291,609.3565311004984,12.14799089628022,39.831340218413516,99.07999999999953
Pod-C,1771039792.564102,6388.684766650498,273.50314452607086,496.58657771831696,604.6490664356002,12.497064538485674,38.51199400976236,99.07999999999953
Pod-A,1771039793.064816,5743.597240850655,339.9194382309489,503.074472903947,593.9894101759734,11.76652070389996,40.47978382129759,99.06999999999952
Pod-B,1771039793.065202,1116.579801703677,339.3134354189355,483.6544327508772,592.4526196458505,11.926017792524426,38.41047734508399,99.06999999999952
Pod-C,1771039793.065297,6525.436338913533,272.7734406018833,485.5790915106603,593.5383937046483,11.793024565956053,38.29546696806865,99.06999999999952
Pod-A,1771039793.565759,5913.556959966129,338.6521006517495,519.7564145948589,595.9746879116672,12.423025907436259,38.12418404814066,99.05999999999952
Pod-B,1771039793.565996,1286.2365194131448,341.0855568021856,503.4605589644069,590.0522765218518,11.526904197167811,41.62625848057592,99.05999999999952
Pod-C,1771039793.566117,6661.823059214475,271.9937213388597,480.16118076706306,601.7583608199241,12.203678601325699,39.905466437181516,99.05999999999952
Pod-A,1771039794.066663,6082.883010292004,338.15796104831924,490.86975202015117,597.3823126356358,11.639093647548538,38.97491411430485,99.04999999999951
Pod-B,1771039794.066929,1456.7792978142377,340.0050571447174,500.34568174703986,603.5811874204993,12.33485029396191,40.40169231615364,99.04999999999951
Pod-C,1771039794.067015,6797.819919883905,272.2489997687886,515.4529204909863,594.2092814961666,12.456446274518287,39.40308730737098,99.04999999999951
Pod-A,1771039794.567588,6251.961990816163,337.01033218216077,503.6998278763809,591.9505514981998,11.680751512551435,40.73223319663298,99.03999999999951
Pod-B,1771039794.567911,1626.7818263865963,338.7261704385444,500.7661027291224,593.987924151235,11.90433993354936,39.55196912283993,99.03999999999951
Pod-C,1771039794.567996,6933.944419768299,270.6101475964064,515.0100918373872,596.9867198850274,11.785686024323654,41.45206317760874,99.03999999999951
Pod-A,1771039795.068599,6420.467156907243,338.0224411316776,501.033284377058,607.5770995528372,11.622613454072187,40.39770832271662,99.0299999999995
Pod-B,1771039795.068851,1796.1449116058684,338.09849018790777,489.7330146422257,608.9094287265937,11.626116038637523,38.85234310393487,99.0299999999995
Pod-C,1771039795.068931,7069.249493566502,268.66616213025327,482.89621858181243,598.3676882797613,11.501012892826061,39.50023101334733,99.0299999999995
Pod-A,1771039795.569325,6589.478377473082,336.1627504459114,514.2773396342299,599.0301434621987,12.438093349302374,41.23267219701272,99.0199999999995
Pod-B,1771039795.569468,1965.1941566998223,339.2144138631795,495.37947927592836,608.2159688316401,11.949069532479998,41.20841576021125,99.0199999999995
Pod-C,1771039795.569501,7203.582574631629,268.28465141515437,480.6587129893676,595.8565234110878,11.998156280812054,39.780502933154644,99.0199999999995
Pod-A,1771039796.069878,6757.559752696038,334.36607367064175,499.1093635392247,597.8204715813146,12.104775392336169,41.2990136816504,99.0099999999995
Pod-B,1771039796.070187,2134.801363631412,340.11981076360524,517.9945421790266,605.4488383007011,12.498001385657092,40.08805780183308,99.0099999999995
Pod-C,1771039796.070265,7337.724900339206,270.0101278534347,490.4642042940866,596.198713817599,12.11595072870592,38.22488905277928,99.0099999999995
Pod-A,1771039796.570699,6924.742789531359,335.0531081817263,502.8519162490633,597.8553351805015,12.283508387377958,41.960818540411,98.99999999999949
Pod-B,1771039796.570859,2304.861269013215,339.8569127303046,501.6522824658317,602.8451656855541,12.262261590976687,40.987887014349575,98.99999999999949
Pod-C,1771039796.570896,7472.729964265924,271.903183123145,492.9983901661787,594.2223379705938,12.02400904896578,41.734039481636465,98.99999999999949
Pod-A,1771039797.071291,7092.269343622223,336.24505010158884,519.7943657856698,592.8750103653448,11.905573422917634,38.63371557942806,98.98999999999948
Pod-B,1771039797.071603,2474.789725378367,340.36085944711704,504.48879189647226,600.1152857985626,11.896824904813265,41.7294180990231,98.98999999999948
Pod-C,1771039797.071687,7608.681555827496,273.44115209960813,514.6541287010949,609.3313048661175,11.817911669640656,41.769988863790886,98.98999999999948
Pod-A,1771039797.57227,7260.391868673017,336.66895240915545,502.3329195183736,608.4339921231382,12.231278706902202,41.44930044071294,98.97999999999948
Pod-B,1771039797.572486,2644.9701551019257,340.2111683766717,484.67297193954596,608.9302285661977,12.138462135228863,39.483646839654796,98.97999999999948
Pod-C,1771039797.572558,7745.402131877299,274.54064096200256,486.5269740959956,597.9353585548079,11.64378034339355,39.58995181057204,98.97999999999948
Pod-A,1771039798.072988,7428.726344877595,335.12496296233303,493.0427142318592,602.4694161130508,11.888986422559428,41.52151296201857,98.96999999999947
Pod-B,1771039798.073323,2815.0757392902615,340.2945768072445,495.84630869281386,595.2734338730381,11.512952074789625,41.94464169105439,98.96999999999947
Pod-C,1771039798.073441,7882.672452358301,272.92171264676887,484.5203176981405,605.9692566162064,12.079437810954815,41.75776692502385,98.96999999999947
Pod-A,1771039798.574196,7596.288826358761,335.99927206449127,512.54266849355,601.1342183407749,11.806855558165893,38.62332436186491,98.95999999999947
Pod-B,1771039798.574412,2985.2230276938835,339.72414839200604,480.9792692074154,607.4775530245727,11.662852040412435,40.024231995153855,98.95999999999947
Pod-C,1771039798.574472,8019.133308681685,272.76806130457163,500.6693863292237,593.0264799608188,12.357245268865325,41.29496916477408,98.95999999999947
Pod-A,1771039799.075123,7764.288462391007,334.7818860920061,514.2552239120732,608.2002174653037,12.337657583399253,39.02202775773021,98.94999999999946
Pod-B,1771039799.075471,3155.0851018898866,338.83657771375783,495.095755321277,594.6087169006368,12.13241069140123,40.93315293028055,98.94999999999946
Pod-C,1771039799.075565,8155.517339333971,271.85314245795837,512.4879968079858,594.962617228216,12.41985517982427,38.92799387349876,98.94999999999946
Pod-A,1771039799.575976,7931.67940543701,334.67241892828537,512.3844310738904,596.1726594651789,12.480923784392713,40.775929834976864,98.93999999999946
Pod-B,1771039799.576063,3324.5033907467655,337.2595693815258,487.9760787933909,596.6742375275435,12.264253004918661,40.28511624603089,98.93999999999946
Pod-C,1771039799.576091,8291.44391056295,273.1552538108315,505.36777166584454,604.0450054992223,12.280816479485544,40.49228908037405,98.93999999999946
Pod-A,1771039800.07639,8099.015614901153,335.4355075403464,486.0361271285952,604.9693233701043,11.847828374995569,39.38452512750068,98.92999999999945
Pod-B,1771039800.076526,3493.1331754375283,336.49022938145487,494.4272271598841,598.0460061436778,12.225026217894136,39.10527888833504,98.92999999999945
Pod-C,1771039800.076556,8428.021537468365,273.8427647065661,498.4355006202512,590.8866143441757,11.795824587715297,40.85411086382543,98.92999999999945
Pod-A,1771039800.576911,8266.733368671326,337.166261485335,497.00269452922714,597.0607482957191,12.321541255422018,40.965120378297264,98.91999999999945
Pod-B,1771039800.577163,3661.3782901282557,337.5749105058925,519.500297205407,590.9236707581202,11.896447039985626,41.140270370385664,98.91999999999945
Pod-C,1771039800.577225,8564.942919821648,274.63570108594837,519.7903335040749,592.5138620694952,11.902803504599591,38.18513437117245,98.91999999999945
Pod-A,1771039801.077595,8435.316499413993,339.1277255325098,504.7063249372339,598.5289429729205,12.394302434205263,38.47414200374063,98.90999999999944
Pod-B,1771039801.07784,3830.1657453812018,339.52803580970397,498.22167347071047,609.3071086443667,12.434988870360185,40.24574401700647,98.90999999999944
Pod-C,1771039801.077908,8702.260770364623,274.64116313032315,494.33120788660466,602.520354552456,11.78757667067429,38.073642557962444,98.90999999999944
Pod-A,1771039801.578363,8604.880362180249,339.41973196202787,487.14412239228966,605.9137035372305,12.472220519934176,39.24167444495018,98.89999999999944
Pod-B,1771039801.578621,3999.929763286054,339.8925519380498,514.7185997715294,600.3406221212952,12.291787860044957,40.80915030553267,98.89999999999944
Pod-C,1771039801.578693,8839.581351929784,274.6057703457403,492.04682167131995,603.7858956252242,12.395689926786703,40.22618113490663,98.89999999999944
Pod-A,1771039802.079114,8774.590228161263,340.8995855886854,492.3092046142735,599.2740218001322,11.671059440918661,38.99877251459815,98.88999999999943
Pod-B,1771039802.07958,4169.8760392550785,338.3580044630693,505.7387725828068,603.000184056332,11.523484550426137,38.925992788798006,98.88999999999943
Pod-C,1771039802.079782,8976.884237102655,276.16879817817136,494.69881641250123,609.5351336173727,12.443568791927552,41.57333602475513,98.88999999999943
Pod-A,1771039802.580593,8945.040020955606,340.09832765689026,504.2998154859824,597.4383408995834,12.153708418713212,40.31695932927277,98.87999999999943
Pod-B,1771039802.581104,4339.055041486613,339.1071301779577,516.3469687628736,597.2608638704677,11.965535495581614,40.312789218805776,98.87999999999943
Pod-C,1771039802.581335,9114.968636191741,277.11193249508904,483.4455550206612,593.8492094257994,11.902255668484054,40.895183873345104,98.87999999999943
Pod-A,1771039803.082286,9115.089184784052,338.2141439876486,496.62196452995704,607.8703219641411,11.622904158356082,39.8589513895744,98.86999999999942
Pod-B,1771039803.0827,4508.608606575592,340.2231332568124,492.6428734264094,606.9811619302939,12.080295206926829,39.2485779263208,98.86999999999942
Pod-C,1771039803.082911,9253.524602439285,275.5327315968374,512.1285010089618,597.5027399953046,11.5347377564841,40.261704487172516,98.86999999999942
